sourceDepth,recDepth,recRange,simGvel,txNode,rxNode,owtt
90,90,NaN,NaN,West,South,1.95034
90,90,NaN,NaN,West,South,1.95036
90,90,NaN,NaN,West,South,1.95042
90,90,NaN,NaN,West,South,1.95069
90,90,NaN,NaN,West,South,1.95053
90,30,1894.85607971665,1437.54447470366,West,North,1.32929
90,30,1894.8164485975,1444.53947315278,West,North,1.32932
90,30,1896.13356935848,1444.5381508536,West,North,1.32935
90,30,1894.91278787561,1444.5399930476,West,North,1.32934
90,30,1894.74721967316,1444.54091216108,West,North,1.32936
90,30,1894.73153261485,1444.54090527553,West,North,1.32938
90,30,1895.60161555853,1444.54180779565,West,North,1.32933
90,30,1895.1753006403,1444.53986389143,West,North,1.32931
90,30,1895.13865283967,1444.54028867939,West,North,1.32928
90,30,1894.95026324066,1444.542022287,West,North,1.32911
90,30,1894.72058403795,1444.54290761728,West,North,1.32912
90,30,1894.96646641136,1444.5429447265,West,North,1.32908
90,30,1894.94038938794,1444.54293331636,West,North,1.32916
90,30,1895.09841897358,1444.54262036972,West,North,1.3291
90,30,1895.33185871792,1444.54175912672,West,North,1.32907
90,30,1895.21957381103,1444.54246108833,West,North,1.32902
90,30,1895.1475734611,1444.54313722971,West,North,1.32913
90,30,1895.17332342207,1444.54282544975,West,North,1.32903
90,30,1895.07036305703,1444.54209850205,West,North,1.32906
90,30,1895.2896110947,1444.54175944907,West,North,1.32909
30,20,1639.25946214492,1438.72503721776,North,Camp,1.14047
30,20,1638.66869039717,1438.74172401414,North,Camp,1.14022
30,20,1639.05919743957,1437.22665229557,North,Camp,1.14023
30,20,1639.18037678957,1437.22876501758,North,Camp,1.14025
30,20,1636.91034712599,1437.23884913299,North,Camp,1.14023
30,20,1632.86753590515,1437.24393795577,North,Camp,1.14023
30,20,1635.75086851773,1437.23734005898,North,Camp,1.14026
30,20,1637.63378796901,1437.22831170663,North,Camp,1.14021
30,20,1640.82000853771,1437.24033112175,North,Camp,1.14018
30,20,1641.23318200456,1437.24946001136,North,Camp,1.14027
90,20,NaN,NaN,West,Camp,1.23754
30,30,2148.97248947831,1439.43291852042,North,East,1.50128
30,30,2149.11087252527,1439.43134575766,North,East,1.50123
30,30,2148.87835501933,1439.43195657855,North,East,1.50127
30,30,2149.42362828177,1439.43096513032,North,East,1.50124
30,30,2149.45273413789,1439.43063046385,North,East,1.50121
30,30,2148.52351541331,1439.43258672433,North,East,1.50122
30,30,2147.20344720316,1439.43469402296,North,East,1.50126
30,30,2147.57998235895,1439.43325859808,North,East,1.50125
30,30,2148.51277398461,1439.427567221,North,East,1.50124
30,30,2148.98110948778,1439.42620041118,North,East,1.50125
30,30,2148.40830172663,1439.42711167631,North,East,1.50122
30,30,2148.91605140317,1439.426137598,North,East,1.50123
30,30,2148.26146084601,1439.42814140492,North,East,1.50122
30,30,2148.23789682902,1439.42855202552,North,East,1.50123
30,30,2148.47694570942,1439.43008663532,North,East,1.5012
30,30,2147.57059564946,1439.43118037573,North,East,1.50121
30,30,2148.03329171682,1439.4303646768,North,East,1.5012
30,30,2147.7814963436,1439.43129019818,North,East,1.50124
30,30,2148.43853482582,1439.43205089133,North,East,1.50519
30,30,2149.27381834829,1439.42820713701,North,East,1.50128
30,30,2149.12607465984,1439.42875887356,North,East,1.50125
30,30,2148.25371322774,1439.43072357942,North,East,1.50125
30,30,2147.69445913445,1439.43205714874,North,East,1.50132
30,30,2148.53905704406,1439.42991343406,North,East,1.50518
30,30,2148.09004821926,1439.43138110129,North,East,1.50517
30,30,2147.62951829735,1439.43079666037,North,East,1.50516
30,30,2148.00840085334,1439.42878834816,North,East,1.50517
30,30,2148.01513991849,1439.42862027876,North,East,1.50519
30,30,2148.47221966777,1439.42823185643,North,East,1.50518
30,30,2148.3771175171,1439.42983703019,North,East,1.50515
30,30,2148.85233741906,1439.42752621518,North,East,1.50513
30,30,2149.07531069868,1439.42668270042,North,East,1.5051
30,30,2149.02925351255,1439.42493661523,North,East,1.50508
30,30,2148.75216832108,1439.42740271383,North,East,1.50118
30,30,2148.80009275047,1439.4257206593,North,East,1.50115
30,30,2148.58389058102,1439.42646998175,North,East,1.50114
30,30,2149.54003320732,1439.4269661529,North,East,1.50112
30,30,2148.58484350315,1439.42777345314,North,East,1.50113
30,90,2149.38905385305,1444.75634026164,North,East,1.50152
30,90,2149.47941515107,1444.75592395955,North,East,1.50152
30,90,2149.23776571388,1444.75625514448,North,East,1.50154
30,90,2148.91838391265,1444.75585856088,North,East,1.50149
30,90,2149.19370500905,1444.75439342658,North,East,1.49483
30,90,2149.44627205555,1444.7524620282,North,East,1.50145
30,90,2149.82063537296,1444.75120925149,North,East,1.5014
30,90,2149.63300403457,1444.75090562402,North,East,1.50138
30,30,1897.02672568734,1437.55042017404,North,West,1.32668
30,30,1896.99553572987,1437.55043563382,North,West,1.32662
30,30,1896.67422748947,1437.55131195503,North,West,1.3266
30,30,1896.41087584955,1437.55262048042,North,West,1.32657
30,30,1895.40273486825,1437.55300978854,North,West,1.32659
30,30,1895.34420511122,1437.55294032552,North,West,1.32659
30,30,1896.22005420429,1437.55255015213,North,West,1.32657
30,30,1895.90266001861,1437.55277031149,North,West,1.32648
30,30,1896.1458055453,1437.55181511045,North,West,1.32646
30,30,1896.48836198651,1437.55091247093,North,West,1.32651
30,30,1895.38663941546,1437.5516453463,North,West,1.32652
30,30,1895.37483874013,1437.5512581686,North,West,1.32651
30,30,1895.4440714414,1437.5505648892,North,West,1.32652
30,30,1895.4137076864,1437.5498705495,North,West,1.32654
30,30,1895.14117412436,1437.55088276652,North,West,1.32652
30,30,1895.58227264816,1437.54975573645,North,West,1.32652
30,30,1895.6043042039,1437.54974151494,North,West,1.32652
30,30,1895.52337136594,1437.54946482848,North,West,1.3265
30,30,1895.50062802932,1437.549298111,North,West,1.32649
30,30,1894.93033663467,1437.55164833754,North,West,1.32646
30,30,1894.76735017394,1437.55271687356,North,West,1.3265
30,30,1895.95497492631,1437.55154673485,North,West,1.32648
30,30,1895.14006681667,1437.55149581554,North,West,1.32641
30,30,1896.08530114972,1437.55123008642,North,West,1.32636
30,30,1896.26924638657,1437.5503538488,North,West,1.32646
30,30,1895.32876201219,1437.54988244392,North,West,1.32649
30,30,1895.08376015465,1437.55080201727,North,West,1.32649
30,30,1894.92975758255,1437.55134692592,North,West,1.32652
30,30,1894.83514837172,1437.55161451836,North,West,1.32654
30,30,1894.8033700044,1437.55163498641,North,West,1.32656
30,30,1894.75353948211,1437.55062276591,North,West,1.32655
30,30,1895.94087682578,1437.5493333253,North,West,1.32658
30,30,1895.95121162262,1437.54995907813,North,West,1.32655
30,30,1896.51143006601,1437.54896178978,North,West,1.32659
30,30,1896.45356916052,1437.54979622966,North,West,1.32656
30,30,1896.02323324237,1437.5516717211,North,West,1.32654
30,30,1896.19833147378,1437.55010176704,North,West,1.32652
30,30,1896.65284160397,1437.54787835123,North,West,1.32652
30,30,1895.64991467929,1437.54834131343,North,West,1.32656
30,30,1895.14322310235,1437.55013149025,North,West,1.32659
30,30,1895.71805018596,1437.55105532449,North,West,1.32657
30,30,1896.34403320931,1437.54868242882,North,West,1.32658
30,30,1896.40562423203,1437.54829788058,North,West,1.32661
30,30,1895.39084331851,1437.55027474077,North,West,1.32662
30,30,1896.27284803008,1437.54985020595,North,West,1.3266
30,30,1896.50176774969,1437.54749273027,North,West,1.32654
30,30,1896.46102858597,1437.55049125652,North,West,1.32652
30,30,1896.57465049544,1437.54990373128,North,West,1.32648
30,30,1896.49237474967,1437.54865748146,North,West,1.32648
30,30,1896.26563343541,1437.54812448582,North,West,1.32643
30,30,1896.82892320317,1437.54866476787,North,West,1.32643
30,90,1896.19549633454,1437.55082144591,North,West,1.32644
30,90,1896.10030218396,1444.54731339217,North,West,1.32944
90,30,NaN,NaN,West,South,1.96591
90,30,NaN,NaN,West,South,1.96609
90,30,NaN,NaN,West,South,1.96607
90,30,NaN,NaN,West,South,1.96611
90,30,NaN,NaN,West,South,1.96609
90,90,NaN,NaN,West,South,1.95066
90,90,NaN,NaN,West,South,1.9507
30,30,NaN,NaN,South,East,1.43443
30,30,NaN,NaN,South,East,1.43412
30,30,NaN,NaN,South,East,1.43428
30,30,NaN,NaN,South,East,1.43418
30,30,NaN,NaN,South,East,1.43413
30,30,NaN,NaN,South,East,1.43413
30,30,NaN,NaN,South,East,1.43412
30,30,NaN,NaN,South,East,1.43411
30,30,NaN,NaN,South,East,1.43414
30,30,NaN,NaN,South,East,1.43414
30,30,NaN,NaN,South,East,1.43416
30,30,NaN,NaN,South,East,1.43154
30,30,NaN,NaN,South,East,1.43151
30,30,NaN,NaN,South,East,1.43148
30,30,NaN,NaN,South,East,1.43147
30,30,NaN,NaN,South,East,1.43409
30,30,NaN,NaN,South,East,1.43409
30,30,NaN,NaN,South,East,1.4341
30,30,NaN,NaN,South,East,1.43404
30,30,NaN,NaN,South,East,1.43403
30,30,NaN,NaN,South,East,1.43403
30,30,NaN,NaN,South,East,1.43402
30,30,NaN,NaN,South,East,1.43401
30,30,NaN,NaN,South,North,2.19598
30,30,NaN,NaN,South,North,2.19611
30,30,NaN,NaN,South,North,2.1962
30,30,NaN,NaN,South,North,2.19622
30,30,NaN,NaN,South,North,2.19625
30,30,NaN,NaN,South,North,2.19622
30,30,NaN,NaN,South,North,2.1958
30,30,NaN,NaN,South,North,2.1958
30,30,NaN,NaN,South,North,2.19581
30,30,NaN,NaN,South,North,2.19577
90,30,NaN,NaN,West,South,1.96602
90,30,NaN,NaN,West,South,1.96598
90,30,NaN,NaN,West,South,1.96597
90,30,NaN,NaN,West,South,1.96605
90,30,NaN,NaN,West,South,1.96597
90,30,NaN,NaN,West,South,1.966
90,30,NaN,NaN,West,South,1.96599
90,30,NaN,NaN,West,South,1.96596
90,30,NaN,NaN,West,South,1.96606
90,30,NaN,NaN,West,South,1.96601
90,30,NaN,NaN,West,South,1.96611
90,30,NaN,NaN,West,South,1.96601
90,30,NaN,NaN,West,South,1.96606
90,30,NaN,NaN,West,South,1.96602
90,30,NaN,NaN,West,South,1.96601
90,30,NaN,NaN,West,South,1.96597
90,30,NaN,NaN,West,South,1.96593
90,30,NaN,NaN,West,South,1.96595
90,30,NaN,NaN,West,South,1.96592
90,30,NaN,NaN,West,South,1.96601
90,30,NaN,NaN,West,South,1.96604
90,30,NaN,NaN,West,South,1.96601
90,30,NaN,NaN,West,South,1.96604
90,30,NaN,NaN,West,South,1.96603
90,30,NaN,NaN,West,South,1.966
90,30,NaN,NaN,West,South,1.96599
90,30,NaN,NaN,West,South,1.96596
90,30,NaN,NaN,West,South,1.966
90,30,NaN,NaN,West,South,1.96604
90,30,NaN,NaN,West,South,1.96602
90,30,NaN,NaN,West,South,1.96599
90,30,NaN,NaN,West,South,1.96601
90,30,NaN,NaN,West,South,1.96601
90,30,NaN,NaN,West,South,1.96598
90,30,NaN,NaN,West,South,1.96601
90,30,NaN,NaN,West,South,1.96602
30,90,NaN,NaN,South,West,1.96599
30,90,NaN,NaN,South,West,1.96599
30,90,NaN,NaN,South,West,1.96597
30,90,NaN,NaN,South,West,1.96598
30,90,NaN,NaN,South,West,1.96598
30,90,NaN,NaN,South,West,1.96602
30,90,NaN,NaN,South,West,1.96604
30,90,NaN,NaN,South,West,1.96609
30,90,NaN,NaN,South,West,1.9661
30,90,NaN,NaN,South,West,1.96608
30,90,NaN,NaN,South,West,1.96608
30,90,NaN,NaN,South,West,1.96603
30,90,NaN,NaN,South,West,1.96606
30,90,NaN,NaN,South,West,1.96606
30,90,NaN,NaN,South,West,1.96602
30,90,NaN,NaN,South,West,1.96606
30,90,NaN,NaN,South,West,1.96606
30,90,NaN,NaN,South,West,1.96592
30,90,NaN,NaN,South,West,1.96598
30,90,NaN,NaN,South,West,1.96598
30,90,NaN,NaN,South,West,1.96599
30,90,NaN,NaN,South,West,1.96601
30,90,NaN,NaN,South,West,1.96599
30,90,NaN,NaN,South,West,1.96596
30,90,NaN,NaN,South,West,1.96593
30,90,NaN,NaN,South,West,1.96589
30,90,NaN,NaN,South,West,1.96591
30,90,NaN,NaN,South,West,1.96596
30,90,NaN,NaN,South,West,1.96598
30,90,NaN,NaN,South,West,1.96596
30,90,NaN,NaN,South,West,1.96598
30,20,NaN,NaN,South,Camp,1.05753
30,20,NaN,NaN,South,Camp,1.0576
30,20,NaN,NaN,South,Camp,1.0576
30,20,NaN,NaN,South,Camp,1.05761
30,20,NaN,NaN,South,Camp,1.05763
30,20,NaN,NaN,South,Camp,1.05764
30,20,NaN,NaN,South,Camp,1.05769
30,20,NaN,NaN,South,Camp,1.05771
30,20,NaN,NaN,South,Camp,1.0577
30,20,NaN,NaN,South,Camp,1.0577
30,20,NaN,NaN,South,Camp,1.05771
30,20,NaN,NaN,South,Camp,1.05772
30,20,NaN,NaN,South,Camp,1.05771
30,20,NaN,NaN,South,Camp,1.0577
30,20,NaN,NaN,South,Camp,1.05767
30,20,NaN,NaN,South,Camp,1.05767
30,20,NaN,NaN,South,Camp,1.05763
30,20,NaN,NaN,South,Camp,1.05764
30,20,NaN,NaN,South,Camp,1.05766
30,20,NaN,NaN,South,Camp,1.05765
30,20,NaN,NaN,South,Camp,1.05763
30,20,NaN,NaN,South,Camp,1.05764
30,20,NaN,NaN,South,Camp,1.05767
30,20,NaN,NaN,South,Camp,1.0577
30,20,NaN,NaN,South,Camp,1.0577
30,20,NaN,NaN,South,Camp,1.05776
30,20,NaN,NaN,South,Camp,1.05775
30,20,NaN,NaN,South,Camp,1.05774
30,20,NaN,NaN,South,Camp,1.05775
30,20,NaN,NaN,South,Camp,1.05775
