sourceDepth,recDepth,recRange,simGvel,txNode,rxNode,owtt
30,90,2147.82531030447,1444.7632954221,North,East,1.5858
30,90,2148.4194978714,1444.76507386689,North,East,1.50239
30,90,2147.99072822716,1444.76351823382,North,East,1.50235
30,90,2149.05817647753,1444.76220102725,North,East,1.50234
30,90,2148.82700273377,1444.76308516099,North,East,1.50233
30,90,2148.97034732411,1444.76225444651,North,East,1.50232
30,90,2148.89306423623,1444.762481684,North,East,1.50231
30,90,2149.40137762975,1444.76163914804,North,East,1.50229
30,90,2148.37836858637,1444.75972559163,North,East,1.58601
30,90,2149.24749559371,1444.76019199117,North,East,1.58602
30,90,2148.77180350207,1444.75826102907,North,East,1.58606
30,90,2148.50185899715,1444.75857259214,North,East,1.5022
30,90,2148.35587723013,1444.75895627658,North,East,1.50225
30,90,2148.30125933494,1444.75963553605,North,East,1.50223
30,90,2148.04777449958,1444.76020161888,North,East,1.5022
30,90,2148.94758817219,1444.76411697308,North,East,1.50264
30,90,2149.23990825437,1444.76248234946,North,East,1.50221
30,90,2149.23667970841,1444.76109473962,North,East,1.50228
30,90,2149.1181133629,1444.76138509293,North,East,1.50227
30,90,2149.64974700978,1444.76018132898,North,East,1.5023
30,90,2149.64426178585,1444.75967262215,North,East,1.50238
30,90,2149.54755888972,1444.75983751946,North,East,1.58605
30,90,2149.41393626633,1444.75799097627,North,East,1.58605
30,90,2149.45680955226,1444.76000891886,North,East,1.58602
30,90,2149.53628504735,1444.7599790696,North,East,1.50219
30,90,2149.42603318687,1444.76035935507,North,East,1.50216
30,90,2149.23318639006,1444.76060126906,North,East,1.50213
30,90,1894.53744431303,1437.54451551662,North,West,1.32901
30,90,1895.07938863472,1444.53945844438,North,West,1.32902
30,90,1894.86535231711,1444.53770987176,North,West,1.32908
30,90,1894.75802864162,1444.54040225116,North,West,1.32907
30,90,1894.75802864162,1444.54091555561,North,West,1.32906
30,90,1894.39328762925,1444.54090873244,North,West,1.32904
30,90,1894.65937568515,1444.54138072761,North,West,1.32903
30,90,1893.94605938282,1444.54092229809,North,West,1.32904
30,90,1895.09437516494,1444.53985540658,North,West,1.32903
30,90,1894.78446207016,1444.54027599916,North,West,1.32901
30,90,1894.98164011635,1444.54295040554,North,West,1.32886
30,90,1895.10355806153,1444.54293902715,North,West,1.32884
30,90,1895.31109765284,1444.54262195442,North,West,1.32884
30,90,1895.22836638656,1444.54175324223,North,West,1.32882
30,90,1895.10936369119,1444.54246438533,North,West,1.32878
30,90,1894.92507587196,1444.54311249891,North,West,1.32877
30,90,1894.93681345128,1444.54313901204,North,West,1.32879
30,90,1895.09212465597,1444.54282314461,North,West,1.32879
30,90,1895.16927904325,1444.5421065777,North,West,1.32877
30,90,1894.99717269645,1444.5412186745,North,West,1.32884
30,90,1895.27434876411,1444.54161932679,North,West,1.32882
30,90,1894.01657085234,1444.54175517102,North,West,1.32886
30,90,1894.32016627107,1444.54277920369,North,West,1.32884
30,90,1895.25242996239,1444.54258934348,North,West,1.32872
30,90,1895.25242996239,1444.54243211608,North,West,1.3287
30,90,1895.11657226626,1444.54241943189,North,West,1.32877
30,90,1895.25563139687,1444.54192603473,North,West,1.32876
30,90,1894.9332791549,1444.54232865572,North,West,1.32886
30,90,1894.7647677427,1444.54391019467,North,West,1.32872
30,90,1894.90373927387,1444.54417563162,North,West,1.32869
30,90,1894.56701454792,1444.54489264174,North,West,1.32867
20,30,1503.00552176019,NaN,Camp,South,1.05764
90,90,2814.66232173584,NaN,West,South,1.95026
90,90,2814.75723868387,NaN,West,South,1.95032
90,90,2814.24701561699,NaN,West,South,1.95028
90,90,2814.71741454158,NaN,West,South,1.95025
90,90,2814.76319331113,NaN,West,South,1.95031
90,90,2814.8795835796,NaN,West,South,1.95032
90,90,2815.2812125178,NaN,West,South,1.95038
90,90,2814.77211957141,NaN,West,South,1.95035
90,90,2815.03660217966,NaN,West,South,1.95044
90,90,2815.15590302181,NaN,West,South,1.95034
90,90,2815.2058508081,NaN,West,South,1.95036
90,90,2815.25065099531,NaN,West,South,1.95042
90,90,2814.74172336427,NaN,West,South,1.95069
90,90,2814.35332271579,NaN,West,South,1.95053
90,30,1894.53744431303,1437.54447470366,West,North,1.32929
90,30,1895.07938863472,1444.53947315278,West,North,1.32932
90,30,1894.86535231711,1444.5381508536,West,North,1.32935
90,30,1894.75802864162,1444.5399930476,West,North,1.32934
90,30,1894.62169498328,1444.54091216108,West,North,1.32936
90,30,1894.39328762925,1444.54090527553,West,North,1.32938
90,30,1894.65937568515,1444.54180779565,West,North,1.32933
90,30,1895.09437516494,1444.53986389143,West,North,1.32931
90,30,1894.78446207016,1444.54028867939,West,North,1.32928
90,30,1894.70017075287,1444.542022287,West,North,1.32911
90,30,1894.00813567935,1444.54290761728,West,North,1.32912
90,30,1895.10355806153,1444.5429447265,West,North,1.32908
90,30,1895.10355806153,1444.54293331636,West,North,1.32916
90,30,1895.31109765284,1444.54262036972,West,North,1.3291
90,30,1895.22836638656,1444.54175912672,West,North,1.32907
90,30,1895.10936369119,1444.54246108833,West,North,1.32902
90,30,1894.93681345128,1444.54313722971,West,North,1.32913
90,30,1894.86373078053,1444.54282544975,West,North,1.32903
90,30,1895.16927904325,1444.54209850205,West,North,1.32906
90,30,1894.01657085234,1444.54175944907,West,North,1.32909
30,20,1638.76109416004,1438.72503721776,North,Camp,1.14047
30,20,1638.2286714296,1438.74172401414,North,Camp,1.14022
30,20,1639.26438823081,1437.22665229557,North,Camp,1.14023
30,20,1636.61408776895,1437.22876501758,North,Camp,1.14025
30,20,1633.00237001039,1437.23884913299,North,Camp,1.14023
30,20,1635.81562689832,1437.24393795577,North,Camp,1.14023
30,20,1635.63974785372,1437.23734005898,North,Camp,1.14026
30,20,1640.27129931334,1437.22831170663,North,Camp,1.14021
30,20,1642.59867792003,1437.24033112175,North,Camp,1.14018
30,20,1639.42588817666,1437.24946001136,North,Camp,1.14027
90,20,1777.02621445286,NaN,West,Camp,1.23754
30,30,2149.40328389279,1439.43291852042,North,East,1.50128
30,30,2148.7448725263,1439.43134575766,North,East,1.50123
30,30,2149.01468396991,1439.43195657855,North,East,1.50127
30,30,2148.81519564864,1439.43096513032,North,East,1.50124
30,30,2148.14524308203,1439.43063046385,North,East,1.50121
30,30,2147.71442940148,1439.43258672433,North,East,1.50122
30,30,2148.18173033535,1439.43469402296,North,East,1.50126
30,30,2148.27323576992,1439.43325859808,North,East,1.50125
30,30,2148.95356631201,1439.427567221,North,East,1.50124
30,30,2148.67969306673,1439.42620041118,North,East,1.50125
30,30,2148.66284761273,1439.42711167631,North,East,1.50122
30,30,2148.55205214817,1439.426137598,North,East,1.50123
30,30,2148.36636576475,1439.42814140492,North,East,1.50122
30,30,2147.91608512608,1439.42855202552,North,East,1.50123
30,30,2147.85616478638,1439.43008663532,North,East,1.5012
30,30,2147.92246401358,1439.43118037573,North,East,1.50121
30,30,2147.78047024875,1439.4303646768,North,East,1.5012
30,30,2148.06058723085,1439.43129019818,North,East,1.50124
30,30,2148.96730962389,1439.43205089133,North,East,1.50519
30,30,2148.79914681987,1439.42820713701,North,East,1.50128
30,30,2148.55007011866,1439.42875887356,North,East,1.50125
30,30,2147.86006392806,1439.43072357942,North,East,1.50125
30,30,2148.1717874721,1439.43205714874,North,East,1.50132
30,30,2147.60446463921,1439.42991343406,North,East,1.50518
30,30,2147.62293293928,1439.43138110129,North,East,1.50517
30,30,2148.08943007786,1439.43079666037,North,East,1.50516
30,30,2148.37327105146,1439.42878834816,North,East,1.50517
30,30,2148.49961846846,1439.42862027876,North,East,1.50519
30,30,2148.77039439665,1439.42823185643,North,East,1.50518
30,30,2148.94624481938,1439.42983703019,North,East,1.50515
30,30,2149.02777550503,1439.42752621518,North,East,1.50513
30,30,2149.11976136655,1439.42668270042,North,East,1.5051
30,30,2149.11649185717,1439.42493661523,North,East,1.50508
30,30,2149.18484984408,1439.42740271383,North,East,1.50118
30,30,2149.10354198152,1439.4257206593,North,East,1.50115
30,30,2149.37330284136,1439.42646998175,North,East,1.50114
30,30,2149.06174283922,1439.4269661529,North,East,1.50112
30,30,2148.73935581822,1439.42777345314,North,East,1.50113
30,90,2149.16843322006,1444.75961172113,North,East,1.58698
30,90,2149.2051551647,1444.7584865899,North,East,1.58696
30,90,2149.36522681009,1444.75640729301,North,East,1.58697
30,90,2149.46589898195,1444.75634026164,North,East,1.50152
30,90,2149.63767479835,1444.75592395955,North,East,1.50152
30,90,2149.00233275644,1444.75455417469,North,East,1.587
30,90,2148.85890087103,1444.75635622441,North,East,1.58702
30,90,2148.75892148253,1444.75625514448,North,East,1.50154
30,90,2148.44944740954,1444.75573097601,North,East,1.58706
30,90,2149.6828003644,1444.75585856088,North,East,1.50149
30,90,2149.36916066842,1444.75439342658,North,East,1.49483
30,90,2149.76180677146,1444.7524620282,North,East,1.50145
30,90,2149.68039625571,1444.75120925149,North,East,1.5014
30,90,2149.9723156363,1444.75090562402,North,East,1.50138
30,30,1896.24878834739,1437.55042017404,North,West,1.32668
30,30,1896.36390172946,1437.55043563382,North,West,1.32662
30,30,1895.8019405482,1437.55131195503,North,West,1.3266
30,30,1895.66193985719,1437.55262048042,North,West,1.32657
30,30,1895.78453005971,1437.55300978854,North,West,1.32659
30,30,1895.64411268071,1437.55294032552,North,West,1.32659
30,30,1895.97776518425,1437.55255015213,North,West,1.32657
30,30,1896.07288412685,1437.55277031149,North,West,1.32648
30,30,1895.99778667999,1437.55181511045,North,West,1.32646
30,30,1895.81603148745,1437.55091247093,North,West,1.32651
30,30,1895.49177476736,1437.5516453463,North,West,1.32652
30,30,1895.6782681326,1437.5512581686,North,West,1.32651
30,30,1895.64484368184,1437.5505648892,North,West,1.32652
30,30,1895.40233601121,1437.5498705495,North,West,1.32654
30,30,1895.83889194111,1437.55088276652,North,West,1.32652
30,30,1895.67161260656,1437.54975573645,North,West,1.32652
30,30,1895.68049462343,1437.54974151494,North,West,1.32652
30,30,1895.40941120404,1437.54946482848,North,West,1.3265
30,30,1895.28950184475,1437.549298111,North,West,1.32649
30,30,1895.34530041992,1437.55164833754,North,West,1.32646
30,30,1895.28477193525,1437.55271687356,North,West,1.3265
30,30,1895.70074550905,1437.55154673485,North,West,1.32648
30,30,1895.62681607155,1437.55149581554,North,West,1.32641
30,30,1895.80190219779,1437.55123008642,North,West,1.32636
30,30,1895.66861191036,1437.5503538488,North,West,1.32646
30,30,1895.30028367564,1437.54988244392,North,West,1.32649
30,30,1895.0667710888,1437.55080201727,North,West,1.32649
30,30,1894.56182583875,1437.55134692592,North,West,1.32652
30,30,1895.19582654849,1437.55161451836,North,West,1.32654
30,30,1895.46497010764,1437.55163498641,North,West,1.32656
30,30,1895.69266890995,1437.55062276591,North,West,1.32655
30,30,1896.08890436894,1437.5493333253,North,West,1.32658
30,30,1895.99935221975,1437.54995907813,North,West,1.32655
30,30,1896.60723872405,1437.54896178978,North,West,1.32659
30,30,1895.92801822355,1437.54979622966,North,West,1.32656
30,30,1895.88807578058,1437.5516717211,North,West,1.32654
30,30,1896.08196116277,1437.55010176704,North,West,1.32652
30,30,1895.95584934771,1437.54787835123,North,West,1.32652
30,30,1895.54066161282,1437.54834131343,North,West,1.32656
30,30,1895.30909935628,1437.55013149025,North,West,1.32659
30,30,1895.83579363359,1437.55105532449,North,West,1.32657
30,30,1895.96928233918,1437.54868242882,North,West,1.32658
30,30,1896.10595011536,1437.54829788058,North,West,1.32661
30,30,1895.95214071775,1437.55027474077,North,West,1.32662
30,30,1896.37904347614,1437.54985020595,North,West,1.3266
30,30,1896.05854889351,1437.54749273027,North,West,1.32654
30,30,1896.22612173924,1437.55049125652,North,West,1.32652
30,30,1896.36322537868,1437.54990373128,North,West,1.32648
30,30,1896.23363634572,1437.54865748146,North,West,1.32648
30,30,1896.8214357699,1437.54812448582,North,West,1.32643
30,30,1896.10504225083,1437.54866476787,North,West,1.32643
30,90,1896.00985951076,1437.55082144591,North,West,1.32644
30,90,1896.48777049226,1444.54731339217,North,West,1.32944
90,30,2814.68499192774,NaN,West,South,1.96591
90,30,2815.46958959433,NaN,West,South,1.96609
90,30,2815.54220387753,NaN,West,South,1.96607
90,30,2815.32899127024,NaN,West,South,1.96611
90,30,2815.26865725715,NaN,West,South,1.96609
90,90,2816.15048022641,NaN,West,South,1.95066
90,90,2815.36663794214,NaN,West,South,1.9507
30,30,2046.0212225258,NaN,South,East,1.43443
30,30,2047.27279730825,NaN,South,East,1.43412
30,30,2046.71136103733,NaN,South,East,1.43428
30,30,2046.70623154353,NaN,South,East,1.43418
30,30,2046.49769605037,NaN,South,East,1.43413
30,30,2046.67973672177,NaN,South,East,1.43413
30,30,2046.44062995776,NaN,South,East,1.43412
30,30,2046.4321662091,NaN,South,East,1.43411
30,30,2046.29725199324,NaN,South,East,1.43414
30,30,2046.70569100401,NaN,South,East,1.43414
30,30,2046.42398411796,NaN,South,East,1.43416
30,30,2046.79616674508,NaN,South,East,1.43154
30,30,2046.55999674245,NaN,South,East,1.43151
30,30,2046.48301855639,NaN,South,East,1.43148
30,30,2046.71954077503,NaN,South,East,1.43147
30,30,2046.74082471116,NaN,South,East,1.43409
30,30,2046.63999311578,NaN,South,East,1.43409
30,30,2046.57405409677,NaN,South,East,1.4341
30,30,2046.49755939006,NaN,South,East,1.43404
30,30,2046.5276688239,NaN,South,East,1.43403
30,30,2046.22940959882,NaN,South,East,1.43403
30,30,2046.11892989067,NaN,South,East,1.43402
30,30,2046.50389569237,NaN,South,East,1.43401
30,30,3139.67703492811,NaN,South,North,2.19598
30,30,3138.91608602891,NaN,South,North,2.19611
30,30,3139.71613378299,NaN,South,North,2.1962
30,30,3140.19247685425,NaN,South,North,2.19622
30,30,3140.87285539157,NaN,South,North,2.19625
30,30,3140.6686651212,NaN,South,North,2.19622
30,30,3139.04603216138,NaN,South,North,2.1958
30,30,3138.62255636646,NaN,South,North,2.1958
30,30,3138.54404093317,NaN,South,North,2.19581
30,30,3139.50534778788,NaN,South,North,2.19577
90,30,2815.54583859525,NaN,West,South,1.96602
90,30,2814.16728637927,NaN,West,South,1.96598
90,30,2814.26394445029,NaN,West,South,1.96597
90,30,2814.50396565576,NaN,West,South,1.96605
90,30,2815.40104829635,NaN,West,South,1.96597
90,30,2815.81914674205,NaN,West,South,1.966
90,30,2815.80860624906,NaN,West,South,1.96599
90,30,2815.74818783223,NaN,West,South,1.96596
90,30,2815.61832545868,NaN,West,South,1.96606
90,30,2814.5908890235,NaN,West,South,1.96601
90,30,2814.17488831735,NaN,West,South,1.96611
90,30,2814.10192758273,NaN,West,South,1.96601
90,30,2813.8173237489,NaN,West,South,1.96606
90,30,2814.26199278569,NaN,West,South,1.96602
90,30,2814.33084878182,NaN,West,South,1.96601
90,30,2814.40924166882,NaN,West,South,1.96597
90,30,2814.79039792884,NaN,West,South,1.96593
90,30,2814.98392033442,NaN,West,South,1.96595
90,30,2814.87944245048,NaN,West,South,1.96592
90,30,2815.28633024386,NaN,West,South,1.96601
90,30,2815.28985765556,NaN,West,South,1.96604
90,30,2815.57903367061,NaN,West,South,1.96601
90,30,2814.78884792577,NaN,West,South,1.96604
90,30,2814.41304712655,NaN,West,South,1.96603
90,30,2814.46647676502,NaN,West,South,1.966
90,30,2814.11051387529,NaN,West,South,1.96599
90,30,2814.17819988498,NaN,West,South,1.96596
90,30,2814.20783419794,NaN,West,South,1.966
90,30,2814.35532700939,NaN,West,South,1.96604
90,30,2814.77101700671,NaN,West,South,1.96602
90,30,2814.88503023758,NaN,West,South,1.96599
90,30,2814.18256238544,NaN,West,South,1.96601
90,30,2813.71849297966,NaN,West,South,1.96601
90,30,2813.50962337495,NaN,West,South,1.96598
90,30,2813.76780873776,NaN,West,South,1.96601
90,30,2814.1832723454,NaN,West,South,1.96602
30,90,2815.58242728067,NaN,South,West,1.96599
30,90,2814.17766770965,NaN,South,West,1.96599
30,90,2814.24682176556,NaN,South,West,1.96597
30,90,2814.46172587773,NaN,South,West,1.96598
30,90,2815.37745713181,NaN,South,West,1.96598
30,90,2815.80281276398,NaN,South,West,1.96602
30,90,2815.79209527516,NaN,South,West,1.96604
30,90,2815.59743376575,NaN,South,West,1.96609
30,90,2814.57470733991,NaN,South,West,1.9661
30,90,2814.16043991227,NaN,South,West,1.96608
30,90,2814.10707832419,NaN,South,West,1.96608
30,90,2813.83072092143,NaN,South,West,1.96603
30,90,2814.27019236017,NaN,South,West,1.96606
30,90,2814.17294717612,NaN,South,West,1.96606
30,90,2814.41381753884,NaN,South,West,1.96602
30,90,2814.79322247732,NaN,South,West,1.96606
30,90,2815.30420666822,NaN,South,West,1.96606
30,90,2815.80478369263,NaN,South,West,1.96592
30,90,2815.60450443797,NaN,South,West,1.96598
30,90,2814.76031593685,NaN,South,West,1.96598
30,90,2814.38159125938,NaN,South,West,1.96599
30,90,2814.41880193735,NaN,South,West,1.96601
30,90,2814.03826219056,NaN,South,West,1.96599
30,90,2814.10864011011,NaN,South,West,1.96596
30,90,2814.17505812348,NaN,South,West,1.96593
30,90,2814.32534863095,NaN,South,West,1.96589
30,90,2814.85334834353,NaN,South,West,1.96591
30,90,2814.15260467656,NaN,South,West,1.96596
30,90,2813.68549859449,NaN,South,West,1.96598
30,90,2813.48670151661,NaN,South,West,1.96596
30,90,2813.75358554446,NaN,South,West,1.96598
30,20,1502.20488404812,NaN,South,Camp,1.05753
30,20,1506.08230029768,NaN,South,Camp,1.0576
30,20,1504.34444624737,NaN,South,Camp,1.0576
30,20,1504.17971247498,NaN,South,Camp,1.05761
30,20,1505.36102864223,NaN,South,Camp,1.05763
30,20,1504.74109619267,NaN,South,Camp,1.05764
30,20,1505.35881175548,NaN,South,Camp,1.05769
30,20,1501.94494306227,NaN,South,Camp,1.05771
30,20,1500.9306389793,NaN,South,Camp,1.0577
30,20,1500.14593601919,NaN,South,Camp,1.0577
30,20,1500.03861228151,NaN,South,Camp,1.05771
30,20,1498.49709905498,NaN,South,Camp,1.05772
30,20,1498.70992681774,NaN,South,Camp,1.05771
30,20,1498.66859491999,NaN,South,Camp,1.0577
30,20,1500.0678553893,NaN,South,Camp,1.05767
30,20,1501.47800437064,NaN,South,Camp,1.05767
30,20,1507.86266318914,NaN,South,Camp,1.05763
30,20,1510.41261721486,NaN,South,Camp,1.05764
30,20,1511.00247500872,NaN,South,Camp,1.05766
30,20,1509.0803991403,NaN,South,Camp,1.05765
30,20,1510.03716747748,NaN,South,Camp,1.05763
30,20,1511.39148142711,NaN,South,Camp,1.05764
30,20,1510.19761884642,NaN,South,Camp,1.05767
30,20,1509.44444381773,NaN,South,Camp,1.0577
30,20,1508.73633085527,NaN,South,Camp,1.0577
30,20,1510.977143349,NaN,South,Camp,1.05776
30,20,1510.50968917883,NaN,South,Camp,1.05775
30,20,1510.80625505142,NaN,South,Camp,1.05774
30,20,1511.54969868996,NaN,South,Camp,1.05775
30,20,1510.51678892942,NaN,South,Camp,1.05775
