index,must_bnc,owtt
489,True,1.1403042
490,False,1.4846932
491,True,1.1401953
492,False,1.4847928
493,True,1.1399183
494,False,1.484839
495,False,1.484485
496,False,1.4845018
497,False,1.4844347
498,False,1.4846557
499,False,1.4847609
500,True,1.1349672
501,False,1.4883039
502,False,1.1276599
503,False,1.4880732
504,False,1.4881316
505,False,1.1284786
506,False,1.488067
507,False,1.1284269
508,False,1.487868
509,False,1.1293677
510,False,1.4877545
511,False,1.48795
512,False,1.1301967
513,False,1.4880952
514,False,1.1302608
515,False,1.4883425
516,False,1.1305662
517,False,1.4884046
518,False,1.4885802
519,False,1.1308413
520,False,1.488516
521,False,1.131027
522,False,1.4884682
523,False,1.1311791
524,False,1.4881645
525,False,1.1318533
526,False,1.4880441
527,False,1.4879054
528,False,1.13014
529,False,1.48797
530,False,1.1309758
531,False,1.4880834
532,False,1.4880171
533,False,1.4882902
534,False,1.4882832
535,False,1.4882706
536,False,1.1323922
537,False,1.488124
538,False,1.4879929
539,False,1.1333449
540,False,1.4880171
541,False,1.4879957
542,False,1.4880033
543,False,1.1329082
544,False,1.4879618
545,False,1.1328634
546,False,1.4882776
547,False,1.1328129
548,False,1.4882333
549,False,1.4884346
550,False,1.1318243
551,False,1.4885201
552,False,1.1318927
553,False,1.4884918
554,False,1.4882243
555,False,1.1326803
556,False,1.4883149
557,False,1.1326692
558,False,1.4888599
559,False,1.1331671
560,False,1.4891207
561,False,1.1328316
562,False,1.4891688
563,False,1.1328965
564,False,1.4892932
565,False,1.1325643
566,False,1.4891723
567,False,1.48861
568,False,1.1322145
569,False,1.4885857
570,False,1.1318997
571,False,1.4886734
572,False,1.1322076
573,False,1.4886825
574,False,1.131476
575,False,1.4885168
576,False,1.1319528
577,False,1.4887385
578,False,1.4889153
579,False,1.1329814
580,False,1.4889306
581,False,1.488688
582,False,1.1328018
583,False,1.4886141
584,False,1.4887633
585,False,1.1336384
586,False,1.4888855
587,False,1.1327935
588,False,1.488786
589,False,1.1331334
590,True,1.2361232
591,True,1.2374983
592,True,1.2377322
593,True,1.2376103
594,True,1.237608
595,True,1.2371007
596,True,1.2337265
597,True,1.2338103
598,True,1.2361673
599,True,1.2366083
600,True,1.2337036
601,True,1.2379566
602,True,1.2326317
603,True,1.2339492
604,True,1.2377498
605,True,1.2332866
606,True,1.2335006
607,False,1.2273531
608,False,1.2267141
609,False,1.2261075
610,False,1.2268779
611,False,1.227295
612,False,1.2270892
613,False,1.2276487
614,False,1.2277981
615,False,1.2273282
616,False,1.2266388
617,False,1.2263556
618,False,1.226893
619,False,1.2273988
620,False,1.2283384
621,False,1.2281103
622,False,1.2284158
623,True,2.20579
624,False,1.2285415
625,True,2.2062247
626,False,1.2285056
627,True,2.2059815
628,True,2.2057106
629,False,1.228585
630,True,2.2059584
631,True,2.2058334
632,True,2.2059019
633,True,2.2062287
634,False,1.228623
635,True,2.2062886
636,False,1.2286009
637,True,2.2065332
638,False,1.2283094
639,False,1.22835
640,True,2.2061682
641,False,1.2280053
642,False,1.2277323
643,False,1.2277337
644,False,1.2287142
