index,must_bnc,owtt
1227,False,1.951389
1228,False,1.9520108
1229,False,1.9523002
1230,False,1.9522933
1231,False,1.952251
1232,False,1.9521608
1233,False,1.9514493
1234,False,1.951161
1235,False,1.9511106
1236,False,1.9509131
1237,False,1.9512213
1238,False,1.9512693
1239,False,1.9513233
1240,False,1.9515872
1241,False,1.9517217
1242,False,1.9516488
1243,False,1.9519308
1244,False,1.9519336
1245,False,1.9521338
1246,False,1.9515867
1247,False,1.9513261
1248,False,1.9513628
1249,False,1.9511168
1250,False,1.9511632
1251,False,1.951184
1252,False,1.951286
1253,False,1.9515742
1254,False,1.9516529
1255,False,1.9511667
1256,False,1.9508444
1257,False,1.9507004
1258,False,1.9508789
1259,False,1.9511667
1260,False,1.9525967
1261,False,1.9516236
1262,False,1.9516712
1263,False,1.9518204
1264,False,1.9524546
1265,False,1.9527497
1266,False,1.952742
1267,False,1.9526072
1268,False,1.9518986
1269,False,1.9516114
1270,False,1.9515746
1271,False,1.9513826
1272,False,1.9516873
1273,False,1.9516203
1274,False,1.9517872
1275,False,1.9520501
1276,False,1.952404
1277,False,1.952751
1278,False,1.9526124
1279,False,1.9520271
1280,False,1.9517651
1281,False,1.9517906
1282,False,1.9515258
1283,False,1.951576
1284,False,1.9516215
1285,False,1.9517256
1286,False,1.9520913
1287,False,1.9516065
1288,False,1.9512814
1289,False,1.9511443
1290,False,1.9513292
1291,False,1.0484078
1292,False,1.0511144
1293,False,1.0499011
1294,False,1.0497866
1295,False,1.0506111
1296,False,1.0501783
1297,False,1.0506098
1298,False,1.0482237
1299,False,1.0475183
1300,False,1.0470073
1301,False,1.0469326
1302,False,1.0458568
1303,False,1.0460056
1304,False,1.045977
1305,False,1.0469531
1306,False,1.0479002
1307,False,1.0523578
1308,False,1.054137
1309,False,1.0545496
1310,False,1.0532078
1311,False,1.0538759
1312,False,1.054821
1313,False,1.0539881
1314,False,1.0534618
1315,False,1.0529675
1316,False,1.054532
1317,False,1.054206
1318,False,1.0544126
1319,False,1.054932
1320,False,1.0542096
