index,must_bnc,n_bnc,owtt,must_bnc0,n_bnc0,owtt0
268,False,0,1.486217,False,0,1.4862509
269,False,0,1.4863409,False,0,1.4863745
270,False,0,1.4861614,False,0,1.4861951
271,False,0,1.1294559,True,1,1.137144
272,False,0,1.488032,False,0,1.4879951
273,False,0,1.4876246,False,0,1.4875869
274,False,0,1.4875761,False,0,1.4875385
275,False,0,1.4879347,False,0,1.4878975
276,False,0,1.4882253,False,0,1.4881891
277,False,0,1.4880002,False,0,1.4879634
278,False,0,1.4879442,False,0,1.4879074
279,False,0,1.4881635,False,0,1.4881271
280,False,0,1.4883107,False,0,1.4882735
281,False,0,1.488347,False,0,1.48831
282,False,0,1.4881402,False,0,1.4881036
283,False,0,1.4879057,False,0,1.4878688
284,False,0,1.4882958,False,0,1.4882584
285,False,0,1.4881132,False,0,1.4880766
286,False,0,1.48818,False,0,1.4881434
287,False,0,1.4883603,False,0,1.4883232
288,False,0,1.4880755,False,0,1.4880384
289,False,0,1.4879899,False,0,1.487953
290,False,0,1.4878167,False,0,1.4877795
291,False,0,1.4880476,False,0,1.4880109
292,False,0,1.4883114,False,0,1.4882741
293,False,0,1.4882207,False,0,1.4881845
294,False,0,1.4881049,False,0,1.4880682
295,False,0,1.4878547,False,0,1.4878176
296,False,0,1.4878162,False,0,1.4877789
297,False,0,1.4878753,False,0,1.4878384
298,False,0,1.4878685,False,0,1.4878314
299,False,0,1.487995,False,0,1.4879586
300,False,0,1.4880604,False,0,1.4880235
301,False,0,1.4881318,False,0,1.4880952
302,False,0,1.4881346,False,0,1.4880979
303,False,0,1.4880484,False,0,1.4880116
304,False,0,1.4882529,False,0,1.4882153
305,False,0,1.4883506,False,0,1.4883136
306,False,0,1.4881896,False,0,1.4881532
307,False,0,1.4878845,False,0,1.4878472
308,False,0,1.4879857,False,0,1.4879488
309,False,0,1.4877375,False,0,1.4877001
310,False,0,1.4877313,False,0,1.4876938
311,False,0,1.4876319,False,0,1.4875946
312,False,0,1.4875947,False,0,1.4875569
313,False,0,1.4876721,False,0,1.4876344
314,False,0,1.4875847,False,0,1.4875468
315,False,0,1.4877713,False,0,1.487734
316,False,0,1.4875588,False,0,1.487521
317,False,0,1.488033,False,0,1.4879963
318,False,0,1.4879001,False,0,1.4878631
319,False,0,1.4877892,False,0,1.4877517
320,False,0,1.4878932,False,0,1.4878561
321,False,0,1.4878637,False,0,1.4878266
322,False,0,1.4877285,False,0,1.4876913
323,False,0,1.4878023,False,0,1.487765
324,False,0,1.4881331,False,0,1.4880966
325,False,0,1.4880186,False,0,1.4879818
326,False,0,1.4878947,False,0,1.4878576
327,True,1,1.237168,True,1,1.2323765
328,True,1,1.2375121,True,1,1.2327191
329,True,1,1.2355921,True,1,1.2308097
330,True,1,1.2355868,True,1,1.230804
331,True,1,1.2362148,True,1,1.231429
332,True,1,1.2366008,True,1,1.2318131
333,True,1,1.236445,True,1,1.2316579
334,True,1,1.2360979,True,1,1.2313131
335,True,1,1.2367438,True,1,1.2319554
336,True,1,1.2372313,True,1,1.2324395
337,True,1,1.2369397,True,1,1.2321497
338,True,1,1.237052,True,1,1.2322612
339,True,1,1.2368312,True,1,1.2320421
340,True,1,1.2367301,True,1,1.2319415
341,True,1,1.2364044,True,1,1.2316179
342,True,1,1.236829,True,1,1.23204
343,True,1,1.2379475,True,1,1.2334877
344,True,1,1.2385304,True,1,1.2340643
345,True,1,1.236875,True,1,1.2320857
346,True,1,1.2372062,True,1,1.2324146
347,True,1,1.2382885,True,1,1.2338254
348,False,0,1.2269076,False,0,1.2266726
349,False,0,1.228391,False,0,1.2281553
350,False,0,1.2274488,False,0,1.2272135
351,False,0,1.2274488,False,0,1.2272135
352,False,0,1.0436422,False,0,1.0433136
353,False,0,1.0429764,False,0,1.042649
354,False,0,1.0451175,False,0,1.0447893
355,False,0,1.0436635,False,0,1.0433351
356,False,0,1.0444577,False,0,1.0441289
357,False,0,1.044265,False,0,1.0439361
358,False,0,1.0439159,False,0,1.0435858
359,False,0,1.415974,False,0,1.4159968
360,False,0,1.0454615,False,0,1.0451334
361,False,0,1.4157244,False,0,1.4157469
362,False,0,1.4157065,False,0,1.4157288
363,False,0,1.0445437,False,0,1.0442139
364,False,0,1.4159809,False,0,1.4160038
365,False,0,1.4157263,False,0,1.4157487
366,False,0,1.0452396,False,0,1.0449109
367,False,0,1.4161158,False,0,1.4161386
368,False,0,1.0453582,False,0,1.0450298
369,False,0,1.4157852,False,0,1.4158076
370,False,0,1.0452628,False,0,1.0449344
371,False,0,1.4158428,False,0,1.4158657
372,False,0,1.0450883,False,0,1.0447602
373,False,0,1.4155889,False,0,1.4156111
374,False,0,1.0440795,False,0,1.0437496
375,False,0,1.4156725,False,0,1.4156948
376,False,0,1.0440222,False,0,1.0436922
377,False,0,1.415631,False,0,1.4156533
378,False,0,1.4154688,False,0,1.415491
379,False,0,1.0438532,False,0,1.0435228
380,False,0,1.4156018,False,0,1.4156243
381,False,0,1.0452851,False,0,1.0449566
382,False,0,1.4157941,False,0,1.4158164
383,False,0,1.4156955,False,0,1.4157176
384,False,0,1.044118,False,0,1.0437883
385,False,0,1.4156857,False,0,1.4157081
386,False,0,1.415604,False,0,1.4156264
387,False,0,1.0437436,False,0,1.0434152
388,False,0,1.0454223,False,0,1.045094
389,False,0,1.0452548,False,0,1.0449262
390,False,0,1.0444788,False,0,1.0441502
391,False,0,1.043958,False,0,1.043628
392,False,0,1.0427095,False,0,1.0423815
393,False,0,1.0424347,False,0,1.0421066
394,False,0,1.0419905,False,0,1.0416576
395,False,0,1.4177583,False,0,1.417334
396,False,0,1.4176728,False,0,1.4172487
397,False,0,1.4179182,False,0,1.4174924
398,False,0,1.41777,False,0,1.4173456
399,False,0,1.4176143,False,0,1.4171911
400,False,0,1.4173491,False,0,1.4169277
401,False,0,1.4176955,False,0,1.4172714
402,False,0,1.4180605,False,0,1.4176338
403,False,0,1.0458722,False,0,1.0456722
404,False,0,1.4179326,False,0,1.417507
405,False,0,1.4179887,False,0,1.4175624
406,False,0,1.4176658,False,0,1.4172419
407,False,0,1.4175414,False,0,1.4171184
408,False,0,1.4175931,False,0,1.4171697
409,False,0,1.4177439,False,0,1.4173197
410,False,0,1.4178066,False,0,1.4173818
411,False,0,1.4177635,False,0,1.4173387
412,False,0,1.0501748,False,0,1.0499805
413,False,0,1.4176469,False,0,1.4172235
414,False,0,1.4178641,False,0,1.4174389
415,False,0,1.4180437,False,0,1.4176173
416,False,0,1.0487344,False,0,1.0485446
417,False,0,1.41801,False,0,1.4175836
418,False,0,1.0485018,False,0,1.0483127
419,False,0,1.4176677,False,0,1.417244
420,False,0,1.4175456,False,0,1.4171227
421,False,0,1.0477296,False,0,1.0475404
422,False,0,1.0476445,False,0,1.0474532
423,False,0,1.4178671,False,0,1.4174416
424,False,0,1.0485098,False,0,1.0483195
425,False,0,1.4176097,False,0,1.4171864
426,False,0,1.0475546,False,0,1.0473641
427,False,0,1.4173546,False,0,1.4169331
428,False,0,1.0477626,False,0,1.0475713
429,False,0,1.4175026,False,0,1.41708
430,False,0,1.4173326,False,0,1.416911
431,False,0,1.4174244,False,0,1.4170024
432,False,0,1.4176333,False,0,1.4172097
433,False,0,1.4175115,False,0,1.4170887
434,False,0,1.4172934,False,0,1.4168721
435,False,0,1.4172074,False,0,1.4167869
436,False,0,1.4174182,False,0,1.4169964
437,False,0,1.4175067,False,0,1.4170841
438,False,0,1.4175469,False,0,1.4171237
439,False,0,1.4176283,False,0,1.4172049
440,False,0,1.4175364,False,0,1.4171135
441,False,0,1.4178019,False,0,1.4173772
442,False,0,1.4177666,False,0,1.4173421
443,False,0,1.4177591,False,0,1.4173346
444,False,0,1.4177943,False,0,1.4173695
445,False,0,1.4178196,False,0,1.4173951
446,False,0,1.4179293,False,0,1.4175034
447,False,0,1.4182371,False,0,1.4178094
448,False,0,1.4177163,False,0,1.417292
449,False,0,1.4177176,False,0,1.4172934
450,False,0,1.4178343,False,0,1.4174094
451,False,0,1.4176859,False,0,1.4172617
452,False,0,1.4177029,False,0,1.4172791
453,False,0,1.4175738,False,0,1.4171509
454,False,0,1.4179223,False,0,1.4174966
455,False,0,1.4179162,False,0,1.4174905
456,False,0,1.013842,False,0,1.0137004
457,False,0,1.0139109,False,0,1.0137697
458,False,0,1.0134473,False,0,1.0133052
459,False,0,1.0141188,False,0,1.0139776
460,False,0,1.0140063,False,0,1.0138648
461,False,0,1.013254,False,0,1.0130898
462,False,0,1.0134065,False,0,1.0132424
463,False,0,1.0129398,False,0,1.0127753
464,False,0,1.0131809,False,0,1.0130163
465,False,0,1.0129641,False,0,1.0127996
466,False,0,1.0131402,False,0,1.0129755
467,False,0,1.4858061,False,0,1.485839
468,False,0,1.4857811,False,0,1.4858141
469,False,0,1.4854558,False,0,1.4854884
470,False,0,1.4858068,False,0,1.4858396
471,False,0,1.12497,True,1,1.1326584
472,False,0,1.4857751,False,0,1.4858079
473,False,0,1.1244651,True,1,1.1321535
474,False,0,1.485851,False,0,1.485884
475,False,0,1.486108,False,0,1.4861417
476,False,0,1.4862076,False,0,1.4862415
477,False,0,1.4861709,False,0,1.4862047
478,False,0,1.4864298,False,0,1.4864638
479,False,0,1.1253008,True,1,1.132989
480,False,0,1.4863077,False,0,1.4863416
481,False,0,1.1255507,True,1,1.1332389
482,False,0,1.1254092,True,1,1.1330974
483,False,0,1.1253242,True,1,1.1330124
484,False,0,1.4859138,False,0,1.4859475
485,False,0,1.4859875,False,0,1.4860215
486,False,0,1.4862301,False,0,1.4862642
487,False,0,1.4862972,False,0,1.4863313
488,False,0,1.4861503,False,0,1.4861839
489,False,0,1.1265545,True,1,1.134242
490,False,0,1.4862875,False,0,1.4863213
491,False,0,1.1269635,True,1,1.1346498
492,False,0,1.4863869,False,0,1.4864211
493,False,0,1.1268045,True,1,1.134491
494,False,0,1.4864334,False,0,1.4864672
495,False,0,1.4860795,False,0,1.4861134
496,False,0,1.486096,False,0,1.48613
497,False,0,1.4860293,False,0,1.4860629
498,False,0,1.4862502,False,0,1.4862843
499,False,0,1.4863553,False,0,1.486389
500,False,0,1.1254003,True,1,1.1330885
501,False,0,1.4879735,False,0,1.4879371
502,False,0,1.1278104,False,0,1.127666
503,False,0,1.4877434,False,0,1.4877063
504,False,0,1.4878023,False,0,1.487765
505,False,0,1.1286297,False,0,1.1284845
506,False,0,1.4877375,False,0,1.4877001
507,False,0,1.1285776,False,0,1.1284326
508,False,0,1.4875385,False,0,1.4875013
509,False,0,1.1295197,False,0,1.1293737
510,False,0,1.4874256,False,0,1.4873878
511,False,0,1.487621,False,0,1.4875835
512,False,0,1.1303496,False,0,1.130203
513,False,0,1.4877659,False,0,1.4877285
514,False,0,1.1304139,False,0,1.130267
515,False,0,1.4880124,False,0,1.4879756
516,False,0,1.1307197,False,0,1.1305724
517,False,0,1.4880747,False,0,1.4880378
518,False,0,1.4882507,False,0,1.4882134
519,False,0,1.1309948,False,0,1.1308475
520,False,0,1.4881855,False,0,1.4881492
521,False,0,1.1311809,False,0,1.1310331
522,False,0,1.488138,False,0,1.4881014
523,False,0,1.131333,False,0,1.1311853
524,False,0,1.4878348,False,0,1.4877976
525,False,0,1.132008,False,0,1.1318595
526,False,0,1.4877148,False,0,1.4876773
527,False,0,1.4875761,False,0,1.4875385
528,False,0,1.1302928,False,0,1.130146
529,False,0,1.487641,False,0,1.4876034
530,False,0,1.1311297,False,0,1.1309822
531,False,0,1.487754,False,0,1.4877164
532,False,0,1.487688,False,0,1.4876505
533,False,0,1.48796,False,0,1.4879233
534,False,0,1.4879532,False,0,1.4879162
535,False,0,1.4879409,False,0,1.487904
536,False,0,1.1325473,False,0,1.1323985
537,False,0,1.4877948,False,0,1.4877573
538,False,0,1.4876636,False,0,1.4876261
539,False,0,1.1335012,False,0,1.1333512
540,False,0,1.487688,False,0,1.4876505
541,False,0,1.4876666,False,0,1.487629
542,False,0,1.4876741,False,0,1.4876368
543,False,0,1.1330638,False,0,1.1329145
544,False,0,1.4876326,False,0,1.4875951
545,False,0,1.133019,False,0,1.1328697
546,False,0,1.4879476,False,0,1.487911
547,False,0,1.1329685,False,0,1.1328192
548,False,0,1.4879036,False,0,1.4878666
549,False,0,1.4881042,False,0,1.4880675
550,False,0,1.1319788,False,0,1.1318306
551,False,0,1.4881896,False,0,1.4881532
552,False,0,1.1320474,False,0,1.131899
553,False,0,1.4881614,False,0,1.4881248
554,False,0,1.4878947,False,0,1.4878576
555,False,0,1.1328357,False,0,1.1326866
556,False,0,1.4879847,False,0,1.487948
557,False,0,1.1328247,False,0,1.1326755
558,False,0,1.48853,False,0,1.4884932
559,False,0,1.1333234,False,0,1.1331736
560,False,0,1.48879,False,0,1.4887536
561,False,0,1.1329871,False,0,1.132838
562,False,0,1.4888381,False,0,1.4888021
563,False,0,1.1330522,False,0,1.1329029
564,False,0,1.4889631,False,0,1.4889263
565,False,0,1.1327196,False,0,1.1325704
566,False,0,1.4888417,False,0,1.4888053
567,False,0,1.4882803,False,0,1.488243
568,False,0,1.1323695,False,0,1.132221
569,False,0,1.4882563,False,0,1.4882189
570,False,0,1.1320544,False,0,1.1319059
571,False,0,1.4883437,False,0,1.4883065
572,False,0,1.1323627,False,0,1.132214
573,False,0,1.4883528,False,0,1.4883156
574,False,0,1.1316304,False,0,1.1314824
575,False,0,1.488186,False,0,1.4881499
576,False,0,1.1321075,False,0,1.1319591
577,False,0,1.4884088,False,0,1.4883717
578,False,0,1.488585,False,0,1.4885484
579,False,0,1.1331372,False,0,1.1329877
580,False,0,1.4886003,False,0,1.4885638
581,False,0,1.4883584,False,0,1.488321
582,False,0,1.1329573,False,0,1.132808
583,False,0,1.4882847,False,0,1.4882475
584,False,0,1.4884334,False,0,1.4883963
585,False,0,1.1337949,False,0,1.1336448
586,False,0,1.4885556,False,0,1.4885187
587,False,0,1.1329491,False,0,1.1327997
588,False,0,1.4884561,False,0,1.4884193
589,False,0,1.1332893,False,0,1.1331398
590,True,1,1.2370317,True,1,1.2322413
591,True,1,1.2369674,True,1,1.2321771
592,True,1,1.2371858,True,1,1.2323943
593,True,1,1.2370714,True,1,1.2322806
594,True,1,1.2370695,True,1,1.2322787
595,True,1,1.2377188,True,1,1.2332612
596,True,1,1.2366031,True,1,1.2318155
597,True,1,1.2366881,True,1,1.2319
