index,must_bnc,n_bnc,owtt,must_bnc0,n_bnc0,owtt0
218,False,0,1.0161761,False,0,1.0161301
219,False,0,1.0162727,False,0,1.0162343
220,False,0,1.016149,False,0,1.0161039
221,False,0,1.0162271,False,0,1.0161817
222,False,0,1.0162556,False,0,1.0162107
223,False,0,1.0165235,False,0,1.0164778
224,False,0,1.0147487,False,0,1.0147009
225,False,0,1.0155957,False,0,1.0155493
226,False,0,1.0150027,False,0,1.0149585
227,False,0,1.0148602,False,0,1.0148124
228,False,0,1.0148947,False,0,1.0148464
229,False,0,1.0161083,False,0,1.0160625
230,False,0,1.0151553,False,0,1.0151074
231,False,0,1.0153903,False,0,1.0153415
232,False,0,1.0149206,False,0,1.0148727
233,False,0,1.014967,False,0,1.0149188
234,False,0,1.0144854,False,0,1.0144385
235,False,0,1.0152704,False,0,1.0152223
236,False,0,1.0156991,False,0,1.0156504
237,False,0,1.0161551,False,0,1.0161119
238,False,0,1.0172288,False,0,1.0171838
239,False,0,1.0171195,False,0,1.0170748
240,False,0,1.016189,False,0,1.0161457
241,False,0,1.0161083,False,0,1.0160625
242,False,0,1.0154277,False,0,1.015379
243,False,0,1.0155916,False,0,1.0155452
244,False,0,1.0152236,False,0,1.0151798
245,False,0,1.0162128,False,0,1.0161669
246,False,0,1.0166024,False,0,1.0165575
247,False,0,1.0175402,False,0,1.0174952
248,False,0,1.0175568,False,0,1.0175126
249,False,0,1.0185459,False,0,1.0185015
250,False,0,1.4910764,False,0,1.4909002
251,False,0,1.4915317,False,0,1.4913547
252,False,0,1.4914955,False,0,1.4913186
253,False,0,1.4915806,False,0,1.491404
254,False,0,1.4916866,False,0,1.4915099
255,False,0,1.4912145,False,0,1.4910386
256,False,0,1.4907941,False,0,1.490618
257,False,0,1.1372737,False,0,1.1373394
258,False,0,1.137146,False,0,1.1372113
259,False,0,1.1402006,False,0,1.1402603
260,False,0,1.1391675,False,0,1.1392277
261,False,0,1.490707,False,0,1.4905308
262,False,0,1.4905773,False,0,1.490401
263,False,0,1.1371433,False,0,1.1372087
264,False,0,1.4908569,False,0,1.4906809
265,False,0,1.4908524,False,0,1.490676
266,False,0,1.1395295,False,0,1.1395882
267,False,0,1.4910146,False,0,1.4908384
268,False,0,1.4908694,False,0,1.4906933
269,False,0,1.4909931,False,0,1.4908171
270,False,0,1.4908135,False,0,1.4906374
271,False,0,1.1410569,False,0,1.1411225
272,False,0,1.4897618,False,0,1.4896679
273,False,0,1.4893521,False,0,1.4892582
274,False,0,1.4893035,False,0,1.4892095
275,False,0,1.4896638,False,0,1.4895698
276,False,0,1.4899652,False,0,1.4898622
277,False,0,1.4897299,False,0,1.4896357
278,False,0,1.4896736,False,0,1.4895796
279,False,0,1.4898942,False,0,1.4898001
280,False,0,1.4900501,False,0,1.4899468
281,False,0,1.4900866,False,0,1.4899837
282,False,0,1.4898707,False,0,1.4897763
283,False,0,1.4896349,False,0,1.4895409
284,False,0,1.4900317,False,0,1.4899315
285,False,0,1.4898435,False,0,1.4897494
286,False,0,1.4899104,False,0,1.4898163
287,False,0,1.4900998,False,0,1.4899967
288,False,0,1.4898053,False,0,1.489711
289,False,0,1.4897195,False,0,1.4896252
290,False,0,1.489541,False,0,1.4894514
291,False,0,1.4897776,False,0,1.4896834
292,False,0,1.4900464,False,0,1.4899476
293,False,0,1.4899604,False,0,1.4898577
294,False,0,1.489835,False,0,1.4897411
295,False,0,1.4895836,False,0,1.4894896
296,False,0,1.4895447,False,0,1.4894503
297,False,0,1.4896045,False,0,1.4895102
298,False,0,1.4895974,False,0,1.4895036
299,False,0,1.4897249,False,0,1.4896306
300,False,0,1.4897902,False,0,1.4896959
301,False,0,1.4898622,False,0,1.4897681
302,False,0,1.4898651,False,0,1.489771
303,False,0,1.4897783,False,0,1.489684
304,False,0,1.4899918,False,0,1.4898887
305,False,0,1.490087,False,0,1.4899868
306,False,0,1.4899203,False,0,1.4898261
307,False,0,1.4896091,False,0,1.4895194
308,False,0,1.4897153,False,0,1.4896212
309,False,0,1.4894658,False,0,1.489372
310,False,0,1.4894594,False,0,1.4893655
311,False,0,1.4893554,False,0,1.4892657
312,False,0,1.4893221,False,0,1.4892281
313,False,0,1.4893998,False,0,1.489306
314,False,0,1.489312,False,0,1.4892178
315,False,0,1.4894994,False,0,1.4894058
316,False,0,1.4892861,False,0,1.4891921
317,False,0,1.4897633,False,0,1.489669
318,False,0,1.4896293,False,0,1.4895355
319,False,0,1.4895176,False,0,1.4894234
320,False,0,1.4896224,False,0,1.4895283
321,False,0,1.4895926,False,0,1.4894987
322,False,0,1.4894567,False,0,1.4893625
323,False,0,1.4895267,False,0,1.4894367
324,False,0,1.4898635,False,0,1.4897692
325,False,0,1.4897486,False,0,1.4896543
326,False,0,1.4896196,False,0,1.4895297
327,False,0,1.2372254,False,0,1.2372742
328,False,0,1.237566,False,0,1.2376187
329,False,0,1.2356678,False,0,1.2356992
330,False,0,1.2356622,False,0,1.2356935
331,False,0,1.2362835,False,0,1.2363218
332,False,0,1.2366654,False,0,1.236708
333,False,0,1.236511,False,0,1.2365518
334,False,0,1.2361681,False,0,1.2362055
335,False,0,1.2368069,False,0,1.2368509
336,False,0,1.2372882,False,0,1.2373376
337,False,0,1.237,False,0,1.2370461
338,False,0,1.237111,False,0,1.2371584
339,False,0,1.2368929,False,0,1.2369382
340,False,0,1.2367932,False,0,1.2368369
341,False,0,1.2364708,False,0,1.2365115
342,False,0,1.2368908,False,0,1.2369361
343,False,0,1.2379962,False,0,1.2380539
344,False,0,1.2385719,False,0,1.238636
345,False,0,1.2369365,False,0,1.2369821
346,False,0,1.2372633,False,0,1.2373124
347,False,0,1.2383333,False,0,1.2383949
348,False,0,1.2296753,False,0,1.2295797
349,False,0,1.2311444,False,0,1.2310648
350,False,0,1.230208,False,0,1.2301207
351,False,0,1.230208,False,0,1.2301207
352,False,0,1.0541785,False,0,1.0543487
353,False,0,1.0535103,False,0,1.0536762
354,False,0,1.055661,False,0,1.0558412
355,False,0,1.0541999,False,0,1.0543704
356,False,0,1.054998,False,0,1.055173
357,False,0,1.0548035,False,0,1.0549781
358,False,0,1.0544533,False,0,1.054624
359,False,0,1.4204018,False,0,1.4202449
360,False,0,1.0560081,False,0,1.056189
361,False,0,1.4201572,False,0,1.4199946
362,False,0,1.4201388,False,0,1.4199765
363,False,0,1.0550839,False,0,1.055259
364,False,0,1.4204094,False,0,1.4202518
365,False,0,1.4201604,False,0,1.4199964
366,False,0,1.0557835,False,0,1.0559636
367,False,0,1.4205517,False,0,1.4203867
368,False,0,1.0559037,False,0,1.0560838
369,False,0,1.4202185,False,0,1.4200554
370,False,0,1.0558074,False,0,1.0559878
371,False,0,1.4202759,False,0,1.4201134
372,False,0,1.0556315,False,0,1.0558114
373,False,0,1.4200209,False,0,1.4198587
374,False,0,1.0546186,False,0,1.0547894
375,False,0,1.4201053,False,0,1.4199426
376,False,0,1.0545607,False,0,1.0547315
377,False,0,1.4200639,False,0,1.4199008
378,False,0,1.4199002,False,0,1.4197384
379,False,0,1.0543897,False,0,1.0545602
380,False,0,1.4200345,False,0,1.4198719
381,False,0,1.0558298,False,0,1.0560099
382,False,0,1.4202266,False,0,1.4200642
383,False,0,1.420128,False,0,1.4199653
384,False,0,1.0546553,False,0,1.0548288
385,False,0,1.4201199,False,0,1.4199556
386,False,0,1.4200375,False,0,1.419874
387,False,0,1.0542809,False,0,1.0544512
388,False,0,1.0559685,False,0,1.0561494
389,False,0,1.0557989,False,0,1.0559794
390,False,0,1.0550197,False,0,1.0551947
391,False,0,1.0544957,False,0,1.0546669
392,False,0,1.0532411,False,0,1.0534059
393,False,0,1.0529653,False,0,1.053128
394,False,0,1.0525138,False,0,1.0526738
395,False,0,1.4187945,False,0,1.4186927
396,False,0,1.418717,False,0,1.4186069
397,False,0,1.4189543,False,0,1.4188528
398,False,0,1.4188073,False,0,1.4187045
399,False,0,1.41865,False,0,1.4185483
400,False,0,1.4183857,False,0,1.418283
401,False,0,1.418725,False,0,1.4186295
402,False,0,1.4190952,False,0,1.4189953
403,False,0,1.0482602,False,0,1.0481784
404,False,0,1.4189664,False,0,1.4188672
405,False,0,1.4190205,False,0,1.4189231
406,False,0,1.4187032,False,0,1.4185998
407,False,0,1.4185792,False,0,1.4184752
408,False,0,1.4186332,False,0,1.4185271
409,False,0,1.4187789,False,0,1.418678
410,False,0,1.4188498,False,0,1.4187412
411,False,0,1.4187958,False,0,1.4186976
412,False,0,1.0525941,False,0,1.0524976
413,False,0,1.4186822,False,0,1.4185817
414,False,0,1.418899,False,0,1.4187988
415,False,0,1.4190817,False,0,1.4189788
416,False,0,1.051151,False,0,1.0510578
417,False,0,1.4190525,False,0,1.418945
418,False,0,1.0509198,False,0,1.0508252
419,False,0,1.4186969,False,0,1.418602
420,False,0,1.4185894,False,0,1.4184793
421,False,0,1.0501375,False,0,1.050051
422,False,0,1.0500501,False,0,1.0499638
423,False,0,1.4189056,False,0,1.4188014
424,False,0,1.0509243,False,0,1.050832
425,False,0,1.4186417,False,0,1.4185436
426,False,0,1.049961,False,0,1.0498744
427,False,0,1.4183898,False,0,1.4182878
428,False,0,1.0501686,False,0,1.0500821
429,False,0,1.4185419,False,0,1.4184363
430,False,0,1.4183698,False,0,1.4182656
431,False,0,1.4184602,False,0,1.4183582
432,False,0,1.418668,False,0,1.4185673
433,False,0,1.4185491,False,0,1.4184458
434,False,0,1.4183345,False,0,1.4182262
435,False,0,1.4182429,False,0,1.4181403
436,False,0,1.4184589,False,0,1.4183515
437,False,0,1.4185449,False,0,1.4184407
438,False,0,1.4185894,False,0,1.4184806
439,False,0,1.418663,False,0,1.418563
440,False,0,1.4185712,False,0,1.4184701
441,False,0,1.4188356,False,0,1.4187362
442,False,0,1.4188033,False,0,1.4187008
443,False,0,1.4187909,False,0,1.4186933
444,False,0,1.4188349,False,0,1.4187286
445,False,0,1.4188616,False,0,1.4187542
446,False,0,1.4189653,False,0,1.4188639
447,False,0,1.4192767,False,0,1.4191725
448,False,0,1.4187542,False,0,1.4186504
449,False,0,1.4187554,False,0,1.418652
450,False,0,1.4188701,False,0,1.418769
451,False,0,1.4187268,False,0,1.41862
452,False,0,1.4187431,False,0,1.418637
453,False,0,1.4186105,False,0,1.4185076
454,False,0,1.4189584,False,0,1.4188566
455,False,0,1.418954,False,0,1.4188505
456,False,0,1.0161898,False,0,1.0161449
457,False,0,1.0162598,False,0,1.0162141
458,False,0,1.0157952,False,0,1.0157487
459,False,0,1.0164696,False,0,1.0164222
460,False,0,1.0163531,False,0,1.0163097
461,False,0,1.0155792,False,0,1.0155325
462,False,0,1.0157309,False,0,1.0156859
463,False,0,1.0152632,False,0,1.0152175
464,False,0,1.015507,False,0,1.0154593
465,False,0,1.0152898,False,0,1.015242
466,False,0,1.0154648,False,0,1.0154183
467,False,0,1.4904569,False,0,1.490281
468,False,0,1.4904323,False,0,1.4902561
469,False,0,1.4901063,False,0,1.48993
470,False,0,1.4904578,False,0,1.4902815
471,False,0,1.1365227,False,0,1.1365913
472,False,0,1.4904257,False,0,1.4902499
473,False,0,1.1360108,False,0,1.1360812
474,False,0,1.4905018,False,0,1.4903258
475,False,0,1.4907601,False,0,1.4905841
476,False,0,1.4908597,False,0,1.4906838
477,False,0,1.4908229,False,0,1.490647
478,False,0,1.4910825,False,0,1.4909064
479,False,0,1.136858,False,0,1.1369255
480,False,0,1.4909601,False,0,1.490784
481,False,0,1.1371124,False,0,1.1371778
482,False,0,1.1369666,False,0,1.1370349
483,False,0,1.1368827,False,0,1.1369493
484,False,0,1.4905654,False,0,1.4903895
485,False,0,1.4906394,False,0,1.4904635
486,False,0,1.4908826,False,0,1.4907063
487,False,0,1.4909496,False,0,1.4907737
488,False,0,1.4908025,False,0,1.490626
489,False,0,1.1381294,False,0,1.1381918
490,False,0,1.4909401,False,0,1.4907639
491,False,0,1.1385441,False,0,1.1386048
492,False,0,1.4910396,False,0,1.4908634
493,False,0,1.1383836,False,0,1.1384444
494,False,0,1.491086,False,0,1.4909098
495,False,0,1.4907318,False,0,1.4905556
496,False,0,1.4907485,False,0,1.4905721
497,False,0,1.4906814,False,0,1.4905051
498,False,0,1.4909025,False,0,1.4907265
499,False,0,1.4910078,False,0,1.4908316
500,False,0,1.1369597,False,0,1.1370258
501,False,0,1.4897033,False,0,1.4896094
502,False,0,1.1304553,False,0,1.1303712
503,False,0,1.4894719,False,0,1.4893779
504,False,0,1.4895267,False,0,1.4894367
505,False,0,1.1312829,False,0,1.1311918
506,False,0,1.4894658,False,0,1.489372
507,False,0,1.131231,False,0,1.1311399
508,False,0,1.489266,False,0,1.4891723
509,False,0,1.1321802,False,0,1.1320828
510,False,0,1.4891404,False,0,1.4890585
511,False,0,1.4893433,False,0,1.4892545
512,False,0,1.1330132,False,0,1.1329138
513,False,0,1.48949,False,0,1.4894003
514,False,0,1.1330776,False,0,1.1329782
515,False,0,1.4897424,False,0,1.4896481
516,False,0,1.1333836,False,0,1.1332843
517,False,0,1.4898047,False,0,1.4897106
518,False,0,1.4899896,False,0,1.4898865
519,False,0,1.1336591,False,0,1.1335603
520,False,0,1.4899162,False,0,1.4898223
521,False,0,1.1338404,False,0,1.1337464
522,False,0,1.4898684,False,0,1.4897743
523,False,0,1.1339927,False,0,1.1338981
524,False,0,1.4895632,False,0,1.4894694
525,False,0,1.1346612,False,0,1.1345738
526,False,0,1.4894428,False,0,1.4893488
527,False,0,1.4893035,False,0,1.4892095
528,False,0,1.1329591,False,0,1.132857
529,False,0,1.4893686,False,0,1.4892741
530,False,0,1.1337892,False,0,1.1336951
531,False,0,1.4894769,False,0,1.4893883
532,False,0,1.4894115,False,0,1.4893217
533,False,0,1.4896853,False,0,1.4895954
534,False,0,1.4896826,False,0,1.4895883
535,False,0,1.4896702,False,0,1.4895762
536,False,0,1.1351917,False,0,1.1351142
537,False,0,1.4895232,False,0,1.4894289
538,False,0,1.4893917,False,0,1.4892976
539,False,0,1.1361345,False,0,1.1360689
540,False,0,1.4894115,False,0,1.4893217
541,False,0,1.4893943,False,0,1.4893004
542,False,0,1.4894019,False,0,1.489308
543,False,0,1.1357083,False,0,1.1356316
544,False,0,1.4893605,False,0,1.4892664
545,False,0,1.1356635,False,0,1.1355865
546,False,0,1.4896729,False,0,1.4895831
547,False,0,1.1356131,False,0,1.1355358
548,False,0,1.489633,False,0,1.4895387
549,False,0,1.4898344,False,0,1.4897403
550,False,0,1.1346319,False,0,1.1345448
551,False,0,1.4899203,False,0,1.4898261
552,False,0,1.1347005,False,0,1.1346134
553,False,0,1.489892,False,0,1.4897977
554,False,0,1.4896196,False,0,1.4895297
555,False,0,1.13548,False,0,1.1354029
556,False,0,1.4897144,False,0,1.4896202
557,False,0,1.1354692,False,0,1.1353917
558,False,0,1.4902703,False,0,1.4901671
559,False,0,1.1359565,False,0,1.1358912
560,False,0,1.4905318,False,0,1.4904283
561,False,0,1.1356317,False,0,1.1355547
562,False,0,1.4905804,False,0,1.4904767
563,False,0,1.1356966,False,0,1.1356194
564,False,0,1.490711,False,0,1.4906012
565,False,0,1.1353639,False,0,1.1352865
566,False,0,1.4905837,False,0,1.4904803
567,False,0,1.4900193,False,0,1.4899164
568,False,0,1.1350229,False,0,1.1349361
569,False,0,1.4899954,False,0,1.4898922
570,False,0,1.1347073,False,0,1.1346203
571,False,0,1.4900832,False,0,1.4899799
572,False,0,1.1350161,False,0,1.1349293
573,False,0,1.4900923,False,0,1.4899892
574,False,0,1.1342902,False,0,1.1341958
575,False,0,1.489917,False,0,1.4898225
576,False,0,1.1347607,False,0,1.1346738
577,False,0,1.4901484,False,0,1.4900453
578,False,0,1.4903259,False,0,1.4902225
579,False,0,1.1357704,False,0,1.1357049
580,False,0,1.4903413,False,0,1.4902381
581,False,0,1.4900978,False,0,1.4899943
582,False,0,1.1356018,False,0,1.1355247
583,False,0,1.4900237,False,0,1.4899206
584,False,0,1.4901732,False,0,1.4900702
585,False,0,1.1364199,False,0,1.1363626
586,False,0,1.490296,False,0,1.4901927
587,False,0,1.1355935,False,0,1.1355164
588,False,0,1.4901962,False,0,1.490093
589,False,0,1.1359228,False,0,1.1358572
590,False,0,1.2370908,False,0,1.2371382
591,False,0,1.2370275,False,0,1.237074
592,False,0,1.2372433,False,0,1.2372925
593,False,0,1.2371302,False,0,1.237178
594,False,0,1.237128,False,0,1.2371757
595,False,0,1.2377702,False,0,1.2378252
596,False,0,1.2366676,False,0,1.2367102
597,False,0,1.2367517,False,0,1.2367952
598,False,0,1.2371206,False,0,1.2371683
599,False,0,1.2369688,False,0,1.2370148
600,False,0,1.2366446,False,0,1.236687
601,False,0,1.2374572,False,0,1.2375085
602,False,0,1.2355815,False,0,1.235612
603,False,0,1.2368902,False,0,1.2369353
604,False,0,1.2372599,False,0,1.2373091
605,False,0,1.2362287,False,0,1.2362669
606,False,0,1.236442,False,0,1.2364823
607,False,0,1.2303616,False,0,1.2302746
608,False,0,1.2297307,False,0,1.2296351
609,False,0,1.2291343,False,0,1.229027
610,False,0,1.2298948,False,0,1.2297993
611,False,0,1.2303036,False,0,1.2302164
612,False,0,1.2300974,False,0,1.23001
613,False,0,1.2306579,False,0,1.2305709
614,False,0,1.2308007,False,0,1.2307206
615,False,0,1.2303368,False,0,1.2302495
616,False,0,1.2296551,False,0,1.2295597
617,False,0,1.2293713,False,0,1.2292757
618,False,0,1.2299099,False,0,1.2298143
619,False,0,1.2304075,False,0,1.2303203
620,False,0,1.231342,False,0,1.2312622
621,False,0,1.2311136,False,0,1.2310337
622,False,0,1.2314149,False,0,1.2313397
623,False,0,2.1912007,False,0,2.191125
624,False,0,1.2315415,False,0,1.2314663
625,False,0,2.191538,False,0,2.1914623
626,False,0,1.2315055,False,0,1.2314304
627,False,0,2.1913474,False,0,2.1912718
628,False,0,2.1911404,False,0,2.1910644
629,False,0,1.231585,False,0,1.2315099
630,False,0,2.1913302,False,0,2.1912544
631,False,0,2.1912339,False,0,2.191158
632,False,0,2.1912868,False,0,2.1912107
633,False,0,2.1915414,False,0,2.1914656
634,False,0,1.2316233,False,0,1.2315481
635,False,0,2.1916006,False,0,2.1915128
636,False,0,1.2316011,False,0,1.231526
