index,owtt_0_bounce,owtt_1_bounce,owtt_2_bounce,owtt_3_bounce,owtt_4_bounce
221,1.0161293,1.0195214,nan,nan,nan
222,1.0161586,1.0195502,nan,nan,nan
223,1.0164258,1.0198176,nan,nan,nan
224,1.0146487,1.0180413,nan,nan,nan
225,1.0154972,1.0188891,nan,nan,nan
226,1.0149064,1.0182987,nan,nan,nan
227,1.0147603,1.0181527,nan,nan,nan
228,1.0147941,1.0181863,nan,nan,nan
229,1.0160104,1.0194023,nan,nan,nan
230,1.0150553,1.0184478,nan,nan,nan
231,1.0152894,1.0186815,nan,nan,nan
232,1.0148206,1.0182129,nan,nan,nan
233,1.014867,1.0182594,nan,nan,nan
234,1.0143864,1.0177788,nan,nan,nan
235,1.0151703,1.0185623,nan,nan,nan
236,1.0155983,1.0189904,nan,nan,nan
237,1.0160596,1.0194515,nan,nan,nan
238,1.0171317,1.0205231,nan,nan,nan
239,1.0170228,1.0204144,nan,nan,nan
240,1.0160934,1.0194854,nan,nan,nan
241,1.0160104,1.0194023,nan,nan,nan
242,1.0153269,1.0187192,nan,nan,nan
243,1.0154929,1.0188853,nan,nan,nan
244,1.0151274,1.0185195,nan,nan,nan
245,1.0161151,1.0195069,nan,nan,nan
246,1.0165055,1.019897,nan,nan,nan
247,1.0174431,1.0208344,nan,nan,nan
248,1.0174605,1.020852,nan,nan,nan
249,1.0184499,1.0218406,nan,nan,nan
250,1.490924,1.4958467,nan,nan,nan
251,1.491379,1.4963024,nan,nan,nan
252,1.4913428,1.4962665,nan,nan,nan
253,1.4914284,1.4963517,nan,nan,nan
254,1.4915339,1.4964576,nan,nan,nan
255,1.4910622,1.4959852,nan,nan,nan
256,1.4906365,1.495564,nan,nan,nan
257,1.1326162,1.1376743,nan,nan,nan
258,1.1324894,1.1375468,nan,nan,nan
259,1.1355166,1.1406012,nan,nan,nan
260,1.134491,1.1395694,nan,nan,nan
261,1.4905497,1.4954767,nan,nan,nan
262,1.4904202,1.4953469,nan,nan,nan
263,1.1324867,1.137544,nan,nan,nan
264,1.4906994,1.495627,nan,nan,nan
265,1.4906945,1.4956219,nan,nan,nan
266,1.1348491,1.1399298,nan,nan,nan
267,1.490857,1.4957849,nan,nan,nan
268,1.4907118,1.4956393,nan,nan,nan
269,1.4908355,1.4957633,nan,nan,nan
270,1.4906557,1.4955834,nan,nan,nan
271,1.1363724,1.1414568,nan,nan,nan
